ASV_ID	Phylum	Class	Order	Family	Genus	Species	pct_identity	status	records	selected_level	BIN	flags	Original_OTU_Count
e82ffd7f74888ebdfdbb3ec3834ed386	Arthropoda	Copepoda	Calanoida				89.073	public	1	Order		4	1
70af5633dcbe0caeddc845b5f84ab028	Arthropoda	Arachnida	Mesostigmata	Veigaiidae	Veigaia		100.0	public	5	Genus			1
3166af523866f521d9d12bd9d461aabd	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
68de8b9eed74760cae8576949a261b3a	Arthropoda	Insecta	Hymenoptera				88.088	public	1	Order		2--4	1
84063d5f8963b8f00fe4d788e3887210	Arthropoda	Insecta	Lepidoptera				86.538	public	1	Order		1--4	1
1361455dbf587fbe35a53b8069e1c468	Arthropoda	Insecta	Lepidoptera				86.538	public	1	Order		1--4	1
50c027c75e2f1d3628a66d1408642bfa	Arthropoda	Insecta	Hymenoptera				87.188	public	1	Order		2--4	1
87998dc5f49bd301c6af220123edaac4	Arthropoda	Collembola	Poduromorpha	Tullbergiidae	Mesaphorura	Mesaphorura hylophila	98.433	public	1	Species	BOLD:AAE7649	4	1
6600e59678babcf18dc83eaab88eadae	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--4	1
8d846b164d3f4ebded18df74f5affba7	Arthropoda	Insecta	Hymenoptera				85.668	public	1	Order		4	1
e89392b506bb6b11011e416c64c5240b	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida	100.0	public	34	Species	BOLD:AAB6463		1
5d2c726061a510e34e53f40c8228c0b8	Arthropoda	Arachnida	Mesostigmata	Trematuridae	Nenteria		100.0	public	8	Genus			1
d53dc860eb1aa6b15415b3fe804ea8b3	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		2--4	1
9c1ac4e2b9e1a800a7dcaa2e560aba62	Arthropoda	Insecta	Lepidoptera				85.174	public	1	Order		1--4	1
155a3b39f6577df3419b91fd3a55a956	Arthropoda	Insecta	Hemiptera				85.209	public	2	Order		1--2	1
9e5704880c9d6303ad4022539f51d190	Arthropoda	Insecta	Hemiptera				85.174	public	2	Order		1--2	1
80f4664084fed9f5e878f9582aced18b	Arthropoda	Insecta	Hemiptera				85.304	public	2	Order		1--2	1
72f39370eaf01d8daa5791ed21c28ef1	Arthropoda	Collembola	Symphypleona	Katiannidae	Sminthurinus		98.333	public	10	Genus			1
bb0c583bf63367d1c3268ea5d4d1533d	Arthropoda	Insecta	Lepidoptera				85.577	public	1	Order		1--4	1
cc8c366071b6579239994f3ccc3018a1	Arthropoda	Insecta	Lepidoptera	Gracillariidae			92.812	public	1	Family		1--4	1
ccb2dfdf71db633a511fe4091baf0b13	Arthropoda	Insecta	Hemiptera				86.751	public	2	Order		1--2	1
24d3047cd3f89338ab5c23c1d4cf2582	Arthropoda	Insecta	Hymenoptera				87.421	public	1	Order		4	1
95f833f278905697b2142aa3168ff384	Arthropoda	Insecta	Lepidoptera				88.462	public	1	Order		1--4	1
3552383e470b6d1051d8d16dcdd2501d	Arthropoda	Insecta	Lepidoptera				85.849	public	1	Order		1--4	1
a64ace2fbc7895bc4eb8ba20c4679150	Arthropoda	Collembola	Symphypleona	Katiannidae	Sminthurinus	Sminthurinus aureus	99.054	public	10	Species	BOLD:AEL6752;BOLD:AEN5991;BOLD:ACF6317;BOLD:AAB5299;BOLD:ACE3690;BOLD:ABY6147;BOLD:ADH7841	2--5	1
0b74c335a52b4bce8e51f6329d67ac87	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
cf493933fe8548b1c4772eff6a8a7546	Arthropoda	Insecta	Hemiptera				86.885	public	2	Order		1--2	1
41209896036c20c74c46cd9c1492b60c	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	Lithobius crassipes	98.252	public	1	Species	BOLD:AEH4065	4	1
5b8313adc183298cad42152914e41a2c	Arthropoda	Insecta	Hemiptera				86.792	public	2	Order		1--2	1
2aba4169f782a59108c0d0ad4576433c	Arthropoda	Insecta	Hymenoptera				86.52	public	1	Order		4	1
61421acb00eeecd34727b5d59bd4b5d7	Arthropoda	Insecta	Lepidoptera				87.812	public	1	Order		1--4	1
12e8bd57e39a3d66cab1afdf4487a813	Arthropoda	Insecta	Coleoptera				85.714	public	2	Order		2	1
e0c44228864de812a5d3cc12a429ab4c	Arthropoda	Insecta	Lepidoptera				85.0	public	1	Order		1--4	1
af49694a25aacef722a67e6428a99a05	Arthropoda	Insecta	Hymenoptera				88.217	public	1	Order		4	1
a34640105799b6d92b02b77aeb17bc4a	Arthropoda	Insecta	Hemiptera				85.623	public	2	Order		1--2	1
2123d979e63088e8dcdf6fdfeab5de80	Arthropoda	Insecta	Hymenoptera				87.107	public	1	Order		4	1
1ea5351397353208b4a35e7ae0c69a46	Arthropoda	Insecta	Hemiptera	Miridae			91.167	public	2	Family		1	1
662e6bb69058341af9f74df8b83a6a47	Arthropoda	Insecta	Hymenoptera				85.981	public	1	Order		2--4	1
aebd186edf167abd809cf51f7f0bc37d	Arthropoda	Insecta	Coleoptera				87.0	public	2	Order		2	1
fa09ca6f55e3118288aa5a0e67ab1063	Arthropoda	Insecta	Lepidoptera				87.147	public	1	Order		1--4	1
19c210966a69aa865f87c32075929fd7	Arthropoda	Insecta	Hemiptera				85.304	public	2	Order		1--2	1
2f4602c3534e408ffe5fa1eca893577b	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		4	1
fae9837267183e9d687d2ddeefd40807	Arthropoda	Insecta	Hymenoptera				88.179	public	1	Order		4	1
36f3e4901abb4c9f01d62791579b0185	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae			98.951	public	8	Family		1	1
15b29a777e24f914f83177abe2640a86	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
9b5de3e29d1aedff3845c97c77d23bdf	Arthropoda	Insecta	Lepidoptera				87.774	public	1	Order		1--4	1
3eb4c6f24b4b0ebcafe3c4d5a77f5242	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		4	1
92d63c14d4d4de7f3b8bb84d58f6a59b	Arthropoda	Insecta	Lepidoptera				86.207	public	1	Order		1--4	1
1a37a44dda758c64b99ff9f44cee2a05	Arthropoda	Insecta	Lepidoptera				86.875	public	1	Order		1--4	1
542a059abcc8b8710b8eac0613a2d33e	Arthropoda	Insecta	Hymenoptera				87.461	public	1	Order		4	1
0f36760af33b150c294289008ec9f6c5	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		2--4	1
65697f7a091e5bc6ad3f22e7d3fffab4	Arthropoda	Insecta	Lepidoptera				86.293	public	1	Order		1--4	1
239ceb0a8d32da0f80399773499b0030	Arthropoda	Insecta	Hymenoptera				85.625	public	1	Order		4	1
ea3f0017ba1fa73e578a711a89a7c08e	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.654	public	1	Family		1--4	1
c1eb3e8c344f452ae9e2e01f91e4061d	Arthropoda	Insecta	Lepidoptera				86.262	public	1	Order		1--4	1
7cb2e98cf3dd922e62d9d8a57dafae20	Arthropoda	Insecta	Hymenoptera				88.75	public	1	Order		2--4	1
49bd8e42d0d0ef902197ce695e0bd147	Arthropoda	Insecta	Coleoptera				89.776	public	3	Order		2	1
b39ab82291d746fa53ec0ca3da2fa22c	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae	Ramusella	Ramusella insculpta	100.0	public	2	Species	BOLD:AFB0279		1
6d93b9b06f323e4a22ee8f20ca6e8876	Arthropoda	Insecta	Hymenoptera	Diapriidae			90.282	public	1	Family		4	1
9646a808fb5f4a3abbcc8a7afc529e99	Arthropoda	Insecta	Hemiptera				85.577	public	2	Order		1--2	1
9d601d5093a742dc5466042ad94fca8a	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.875	public	1	Genus		1--4	1
77beb59645f1fe0079487c6022bead45	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.875	public	1	Genus		1--4	1
a2e14a0225754ae210994ffa3bdd2f19	Arthropoda	Diplopoda	Julida	Julidae			94.212	public	2	Family			1
c7c114a6343768fdac60115c3a97842a	Arthropoda	Copepoda	Calanoida				85.397	public	1	Order		4	1
ab8e683f02827d5b96485a1597d5af08	Arthropoda	Insecta	Lepidoptera				85.67	public	1	Order		1--4	1
981aeda76e421694aefbf7ab68c020d1	Arthropoda	Insecta	Coleoptera				89.062	public	3	Order		2	1
7bc0bda1170c188e64ea98811e152eb1	Arthropoda	Insecta	Hymenoptera				86.349	public	1	Order		4	1
53a284e20a32eb3c02bed0559d4d566d	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		98.333	public	1	Genus		1--4	1
cfebf80ee41057f172f2165be570669c	Arthropoda	Insecta	Lepidoptera				85.484	public	1	Order		1--4	1
89021c4a35c6050f6bca06f26946ccdf	Arthropoda	Insecta	Hymenoptera				85.668	public	1	Order		4	1
212449935ed685895299c1a0caabaa19	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		4	1
59b553e2bf7f61d3bbd3533a61b44c2f	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
2217631c8d3730786591f302b06f647b	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
2774a5ffc15f83a1783276d4c0014bc6	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Acrocercops		100.0	public	1	Genus		1--2--4	1
a7847fbcfc69d3860eab1f1e877aa4c0	Arthropoda	Insecta	Hemiptera				85.849	public	2	Order		1--2	1
e9bcc7997c98ea7f3bad295e9d7d5587	Arthropoda	Insecta	Lepidoptera				88.782	public	1	Order		1--4	1
4adc22c5ca2b5a3edac9f69e43242f41	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1	1
34d822391cac0a9bb075142fbde7b353	Arthropoda	Insecta	Coleoptera				88.162	public	2	Order		2	1
4495281d6486cea0c4410dc58412dd5a	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
32c736fabba2a268d4a5d525846c82a9	Arthropoda	Insecta	Lepidoptera				89.062	public	1	Order		1--4	1
55eff7cbb7608291fea7b74d5e704575	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
0fd9587859d4446bab6f0a5da01a8b54	Arthropoda	Insecta	Lepidoptera				85.0	public	1	Order		1--4	1
f9000556c39cfd5c4cecdc9b14b5e5b4	Arthropoda	Insecta	Hymenoptera				85.266	public	1	Order		4	1
87fe2e7257ff5550e7de0fe9c0f4603b	Arthropoda	Insecta	Lepidoptera				88.462	public	1	Order		1--4	1
dbc142421441c2fb5d424a4b824ba196	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae			98.955	public	8	Family		1	1
d1081f2041e61724310450bc5b374f64	Arthropoda	Copepoda	Calanoida				86.916	public	1	Order		4	1
a2b33b2f529505ae838b3a1af3835db8	Arthropoda	Insecta	Hymenoptera				87.5	public	1	Order		4	1
0eaffc5ac502b0350ac3a9bb52799b5b	Arthropoda	Insecta	Diptera	Chironomidae			100.0	public	100	Family		1	1
6e26ad06fbadfdde696d5114cae7daf5	Arthropoda	Collembola	Poduromorpha	Hypogastruridae	Ceratophysella		97.484	public	1	Genus		4	1
e22bc4a5fe312be517770dbe6e1bf7c7	Arthropoda	Insecta	Lepidoptera				88.125	public	2	Order		1	1
d70e993019be456cf2f440eccd55a5af	Arthropoda	Insecta	Hemiptera				85.574	public	2	Order		1--2	1
5df4e4cdc1831178123a4f58a6a5798e	Arthropoda	Insecta	Hymenoptera				86.834	public	1	Order		2--4	1
5f0ac0e9518528d1143b4c62ded4172a	Arthropoda	Insecta	Hymenoptera				85.266	public	1	Order		4	1
e7e070c913062933dd50944e42b6172b	Arthropoda	Insecta	Hymenoptera				85.256	public	1	Order		4	1
b6bb63816b0ee4c779c18f528fba73de	Arthropoda	Insecta	Hymenoptera				85.938	public	1	Order		2--4	1
a6670b057fbf85834e1c85d4c02484b4	Arthropoda	Insecta	Lepidoptera				86.834	public	1	Order		1--4	1
075cfc550600d006b13c4c3525a96b96	Arthropoda	Insecta	Hymenoptera				86.207	public	1	Order		4	1
2e324a83dafa0d12f9666288d6462ffe	Arthropoda	Insecta	Hemiptera				85.209	public	2	Order		1--2	1
5392c10b5fb4d29cb5430bed522b2681	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		95.899	public	2	Genus		1	1
a774bb86af381a14e301ab8341cbff16	Arthropoda	Insecta	Lepidoptera				85.938	public	1	Order		1--2--4	1
14702a8f7d81d02e89fb48bd207a1a65	Arthropoda	Insecta	Hymenoptera				85.623	public	1	Order		4	1
34d2add478062244818859dd8398c68f	Arthropoda	Insecta	Lepidoptera				85.58	public	1	Order		1--4	1
e8fb97959f06ff01293b72308ed6bd55	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
037ee939be39cd68732a123540acf9d8	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.875	public	1	Genus		1--4	1
ab368550579b4ffdd43e8935d5b751ac	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Psylliodes	Psylliodes chrysocephalus	100.0	public	39	Species	BOLD:AFN9050;BOLD:ABA4454;BOLD:AEL5435;BOLD:AAO4430	5	1
b945506e4e405ff8600082ab81d06ac0	Arthropoda	Insecta	Hymenoptera				86.859	public	1	Order		4	1
2b88539a937f95965273f0f1f02d8584	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--2--4	1
058c77d1519fbc7913d382069fa171c1	Arthropoda	Insecta	Lepidoptera				87.5	public	1	Order		1--4	1
b99cdcabeb2a2ebfed900b71df2ba08c	Arthropoda	Insecta	Lepidoptera				85.574	public	2	Order		1--2	1
0b3ee488b4777437ead1f887852e7808	Arthropoda	Insecta	Hemiptera	Aphididae	Forda	Forda marginata	100.0	public	7	Species	BOLD:AAY3656	2	1
7ed870050fd13a4563e6c027f4a8a0df	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
3b47fadbc58e185dc2cada67f41d5076	Arthropoda	Diplopoda	Julida	Julidae	Brachyiulus		95.312	public	1	Genus			1
cd18787de60a7120db0d1ac50881da88	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		4	1
a0ac87dccb3d472f9c62a3723c275c67	Arthropoda	Collembola	Poduromorpha	Tullbergiidae	Metaphorura	Metaphorura affinis	100.0	public	1	Species	BOLD:AAE8273	4	1
1c7ba8f3ac28899972bacff961922b36	Arthropoda	Insecta	Lepidoptera				88.438	public	1	Order		1--4	1
b914e4a9066fd41637e0a58db30d191b	Arthropoda	Insecta	Hemiptera				85.531	public	2	Order		1--2	1
f7358abadac6b57e9c8b9e533fc84bb1	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae	Ramusella	Ramusella insculpta	99.686	public	2	Species	BOLD:AFB0279		1
1384885f80065afde3ee6ac5dc5b74c5	Arthropoda	Insecta	Hymenoptera				88.217	public	1	Order		2--4	1
caf92a7bd878ff7e5c37e66e7970eea8	Arthropoda	Insecta	Hemiptera				85.22	public	2	Order		1--2	1
57a6199719654cbc43d8e07a9b1e953a	Arthropoda	Insecta	Hymenoptera				86.562	public	1	Order		4	1
a169f7db0a584d596f5a5a2f8b8895b4	Arthropoda	Insecta	Hymenoptera				86.25	public	1	Order		4	1
99f7fa3b9016cef35c3cea58f9958f35	Arthropoda	Insecta	Hemiptera				85.902	public	2	Order		1--2	1
2c09e5af46e382788354044ce234ddb1	Arthropoda	Insecta	Lepidoptera				85.484	public	1	Order		1--4	1
df5ceb637a6d8519ca301d255d67f8d4	Arthropoda	Insecta	Hymenoptera				86.293	public	1	Order		2--4	1
2cc760e7799169ae649017ea67ca5d7b	Arthropoda	Insecta	Hemiptera				85.489	public	2	Order		1	1
1295d4345bc5dbd741c291e4fafa981f	Arthropoda	Insecta	Hymenoptera				85.668	public	1	Order		4	1
ec55c7985993b17e11d2852aa21c19c1	Arthropoda	Insecta	Hymenoptera				88.438	public	1	Order		2--4	1
b1f38807853d2841d29e10899e0a1270	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.343	public	1	Family		1--4	1
2a746f3da50f8a193e46f1af07504356	Arthropoda	Insecta	Hymenoptera				87.821	public	1	Order		2--4	1
8c2c6a385255c31fd7641ccd776ec773	Arthropoda	Collembola	Poduromorpha	Onychiuridae	Thalassaphorura	Thalassaphorura udhagaiensis	100.0	public	1	Species	BOLD:AAH3270	2--4	1
7f52cf7f1f2e8b5d0467bc6d5c40bb44	Arthropoda	Copepoda	Calanoida				86.335	public	1	Order		4	1
6e870a7f3f79fff5b6af78b1b7ba27c4	Arthropoda	Insecta	Coleoptera	Elateridae	Agriotes	Agriotes sputator	100.0	public	16	Species	BOLD:AAL5975;BOLD:ABZ8130	5	1
aa17c04c625b1be12f9b0ee8c0d90336	Arthropoda	Insecta	Lepidoptera				89.028	public	1	Order		1--4	1
0dbc94ed70d39b4e7526dc62045f7792	Arthropoda	Insecta	Hymenoptera				86.52	public	1	Order		2--4	1
23fd7485e98593e52d347c00a9f248e1	Arthropoda	Insecta	Hymenoptera				86.799	public	1	Order		4	1
c24fa8cdce28b87cb37276b2bd392973	Arthropoda	Insecta	Lepidoptera				88.424	public	1	Order		1--4	1
fc52c8fbe5d2ad0fe8ed59f9dabfaa8f	Arthropoda	Insecta	Hemiptera				89.623	public	2	Order		1--2	1
59ed45120188d5325467e267639722d1	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.966	public	1	Family		1--2--4	1
cfe216bf0ea3a81634cb4efec255a735	Arthropoda	Insecta	Coleoptera				86.0	public	2	Order		2	1
84efe155255193ce0ec1e8614a1f48ad	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
17a87d18ba9cb1bf60a45a23cfe1b5aa	Arthropoda	Insecta	Lepidoptera				85.22	public	1	Order		1--4	1
e584e89356d3c0f059a228242815af74	Arthropoda	Insecta	Lepidoptera				87.812	public	1	Order		1--4	1
c4646f0eb63e63ce00bc8b4b2751c818	Arthropoda	Arachnida	Sarcoptiformes	Oppiidae			99.303	public	8	Family			1
d08d7262de6989bee5e04f6d111108a9	Arthropoda	Insecta	Lepidoptera				86.23	public	2	Order		1--2	1
480327cbda4efa54d840203fbdfa5964	Arthropoda	Arachnida	Sarcoptiformes	Acaridae	Rhizoglyphus	Rhizoglyphus robini	98.433	public	2	Species	BOLD:AAX8972;BOLD:ADR7938	5	1
0b8212cc1dfd2a581f35a19dc899388e	Arthropoda	Insecta	Lepidoptera	Gracillariidae			92.523	public	1	Family		1--4	1
234ae629f2a19f0f09c27bf80e92908c	Arthropoda	Insecta	Hymenoptera				85.623	public	1	Order		4	1
2215fe930905a077867c22cfc94e5cc4	Arthropoda	Insecta	Hymenoptera				85.809	public	1	Order		4	1
1c2b1ff3619ec7229485cfbabebce7ea	Arthropoda	Insecta	Coleoptera	Cantharidae			90.385	public	1	Family			1
76f459aeb0b9ef2164e22bbe69042352	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		100.0	public	2	Genus		1	1
605d0782f90f847e53c3f8851594ad34	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.094	public	1	Genus		1--4	1
77ac1e5a6d765d2b8fe5254d92286492	Arthropoda	Collembola	Symphypleona	Katiannidae	Sminthurinus		98.326	public	10	Genus			1
01d71cb318f500a7e3fd6f3dde62ccbd	Arthropoda	Diplopoda	Julida				88.199	public	2	Order			1
eea73dae24b3053a701889f52857dee6	Arthropoda	Insecta	Hymenoptera				85.623	public	1	Order		4	1
892737934a985b4781e2777ac65bfde7	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris		96.541	public	2	Genus		1	1
ca139dc97600e0ed2924b3849abf251b	Arthropoda	Insecta	Lepidoptera				85.312	public	1	Order		1--4	1
230b4c4a6d95621c66359f1357dffa5d	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
843c6e2573a70c3bd37859aae2ae5a1f	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
fb5c2c2a0dc957d98b1a10395d019f71	Arthropoda	Collembola	Entomobryomorpha				85.479	public	1	Order		1--4	1
f5ba0bf428588fa039822ed7b98aefca	Arthropoda	Insecta	Lepidoptera				86.25	public	1	Order		1--4	1
e4971f9f2ed86ad6119e01f448974d5a	Arthropoda	Insecta	Lepidoptera				88.462	public	1	Order		1--4	1
91d0252c8580594b93979a1c8df71978	Arthropoda	Insecta	Hymenoptera				85.668	public	1	Order		2--4	1
001d8f1ec8d4b9cf349435b006066eb0	Arthropoda	Insecta	Lepidoptera				85.897	public	1	Order		1--2--4	1
4b79a78522e62f0072336ff0d8a84a7a	Arthropoda	Insecta	Lepidoptera				86.859	public	1	Order		1--2--4	1
c56d350b90a0ed8f61de02be486bff04	Arthropoda	Insecta	Lepidoptera				88.125	public	2	Order		1	1
3c66e27d81c9436ec04fe528cbdbd063	Arthropoda	Insecta	Lepidoptera				86.25	public	1	Order		1--4	1
0428dd09262bd394a9b1e06f8ba6ece2	Arthropoda	Insecta	Hemiptera				86.164	public	2	Order		1--2	1
f1468f68c673bd63f25018155a96771b	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
233d04b26126266fc4b125c82e91bf74	Arthropoda	Insecta	Coleoptera	Cantharidae			90.966	public	1	Family		2	1
044e91ea7598edd32fe3a34be9f6b313	Arthropoda	Insecta	Hemiptera				87.421	public	2	Order		1--2	1
523e1cba7ac1b17a9c1de3a918b82bb0	Arthropoda	Insecta	Hymenoptera				86.875	public	1	Order		2--4	1
e771cf46dce1f3c779393395d0ec215a	Arthropoda	Insecta	Hymenoptera				89.028	public	1	Order		2--4	1
88779006cdc1bdaa7b4aa17ba9e3ea6b	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
21f305d547d493aa4be8f31efa663e15	Arthropoda	Insecta	Hymenoptera				85.304	public	1	Order		4	1
a316db87720e891e09f9f4b779157e9a	Arthropoda	Copepoda	Calanoida				85.762	public	1	Order		4	1
b0137057ef458e3fcfc0bbffb532821d	Arthropoda	Insecta	Coleoptera				88.125	public	2	Order		2	1
c94adf6adae126b84d4bdc823fd2c187	Arthropoda	Insecta	Hymenoptera				85.58	public	1	Order		4	1
a5c729a453840ade4a566ce8db2a299e	Arthropoda	Insecta	Hymenoptera				88.088	public	1	Order		2--4	1
1e8e8fb4389050ea6a20d92bd3110386	Arthropoda	Insecta	Hemiptera				85.577	public	2	Order		1--2	1
9e9f5f81bda66d8307deeeb555e4afa7	Arthropoda	Insecta	Diptera				85.479	public	4	Order			1
22411338ac57d16574a7303fbd945189	Arthropoda	Insecta	Lepidoptera				85.479	public	1	Order		1--2--4	1
fb31d853c02f210e82a8e69611402ce7	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.343	public	1	Family		1--4	1
aabe1746767d50d83ab97f1713c360d7	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
a632cd873fae720c75e8de962de163fc	Arthropoda	Insecta	Lepidoptera				85.526	public	1	Order		1--4	1
3c8217dca9891eea809c4c8c89cadfdc	Arthropoda	Arachnida	Sarcoptiformes				88.679	public	88	Order			1
9a8fa9f6f2374e1a99fbe5ac41112c5d	Arthropoda	Collembola	Entomobryomorpha	Lepidocyrtidae	Lepidocyrtus		100.0	public	14	Genus			1
562aa21ab639015b1d0ce396c30e11ec	Arthropoda	Insecta	Lepidoptera				86.562	public	1	Order		1--4	1
b2025a0f2bf43eb0e4eb29dfb1909333	Arthropoda	Insecta	Hemiptera				85.174	public	2	Order		1--2	1
41c59a0f64442e2b692ad06e736f5192	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.656	public	1	Genus		1--4	1
673508c05670d2cfcc291b5160d48b46	Arthropoda	Insecta	Hymenoptera				85.047	public	1	Order		2--4	1
cb1a212cd562ceca008c0655a2b51021	Arthropoda	Insecta	Coleoptera	Cantharidae			91.077	public	2	Family			1
c86e91f987d7ca206167a76d07697a4e	Arthropoda	Copepoda	Calanoida				86.997	public	1	Order		4	1
96dbfe9b32c3fe647df0a81fd8804ee6	Arthropoda	Copepoda	Calanoida				86.378	public	1	Order		2--4	1
b2eb8dd13094535191fafb5a2cf62f77	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.343	public	1	Family		1--4	1
4e0d55920d762c2bcf4b1431020b913f	Arthropoda	Insecta	Lepidoptera				89.744	public	1	Order		1--4	1
51a38637608bc386004c6e57e1644ddc	Arthropoda	Insecta	Lepidoptera				85.032	public	1	Order		1--4	1
0d4d08c8f5e4d2425abf4dc565f02fa6	Arthropoda	Insecta	Hemiptera				86.751	public	2	Order		1--2	1
94a73626e933fffb4f2cbdcecff5b38c	Arthropoda	Insecta	Lepidoptera	Gracillariidae			90.385	public	1	Family		1--4	1
4a10241edd69f64e107898f59f2a9d23	Arthropoda	Insecta	Hemiptera				85.174	public	2	Order		1--2	1
2571c7ffd279c480b2712d6b9cfc127e	Arthropoda	Insecta	Lepidoptera				87.774	public	1	Order		1--4	1
fcf1354ad533591cabc8ee2e4ec47ca5	Arthropoda	Insecta	Hemiptera				85.535	public	2	Order		1--2	1
6c1c715b7190965d19cbe353ac6a93bd	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		97.619	public	1	Genus		1--4	1
afd355af76d65afca4d02694989a7d0f	Arthropoda	Insecta	Lepidoptera				85.304	public	1	Order		1--4	1
6521c60182ca5e138f1ff09667fde91e	Arthropoda	Insecta	Lepidoptera				87.147	public	1	Order		1--4	1
e236e4091d6009e5a07402a3a3121cd7	Arthropoda	Collembola	Symphypleona				91.798	public	6	Order		2	1
db1f3c23b856e126446bfc8bb2589576	Arthropoda	Arachnida	Trombidiformes	Pygmephoridae			98.746	public	11	Family			1
38bdba00cfa6b8220d7f76e1946d632d	Arthropoda	Insecta	Lepidoptera				86.25	public	1	Order		1--4	1
432a8d3534db323e5910dc18e3fee06e	Arthropoda	Insecta	Hymenoptera				85.047	public	1	Order		2--4	1
4b03b82f2a8e067bc5bed26c10e87510	Arthropoda	Insecta	Lepidoptera				86.875	public	1	Order		1--2--4	1
3f5720938a171e9efbf9b7af704976f4	Arthropoda	Insecta	Lepidoptera				85.256	public	1	Order		1--4	1
76a3e088cd1a44941f8bdb5000ae7ff3	Arthropoda	Insecta	Hymenoptera				86.469	public	1	Order		4	1
a5db4669bd6587f36df25a994558668d	Arthropoda	Insecta	Lepidoptera				87.616	public	1	Order		1--4	1
51086f708b392e207d78ad21f7bfbcdc	Arthropoda	Insecta	Lepidoptera				85.358	public	1	Order		1--4	1
6944fd208149b137ed80736f75a7a277	Arthropoda	Insecta	Lepidoptera				85.197	public	1	Order		1--4	1
25f638e12810a3f244a29c3d8b0a5fb5	Arthropoda	Insecta	Hymenoptera				85.312	public	1	Order		4	1
7afb321fa83d75afd104a481cf5f2084	Arthropoda	Insecta	Lepidoptera				85.809	public	1	Order		1--4	1
f4ed8ebbca4b22d34d9501bb6052b29b	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		98.438	public	1	Genus		1--4	1
da438bb70c79da68e77d2098cd086e2d	Arthropoda	Insecta	Coleoptera	Cantharidae			90.625	public	1	Family		2	1
859a126cd069d9300ca6c201d5c4b0d1	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura		96.875	public	1	Genus		1--4	1
7479789d9fb6c3415016fae840756af7	Arthropoda	Insecta	Lepidoptera				85.093	public	1	Order		1--4	1
d54143fed111c92334ee3db72aa5aeb2	Arthropoda	Insecta	Lepidoptera				85.893	public	1	Order		1--4	1
